lookback,entry,exit,stop_loss,top_n,rebal,tc,ann_ret,ann_vol,sharpe,max_dd,win_rate,n_trades
126,1.5,0.5,3.0,3,Daily,0% (no cost),0.034551545961790935,0.1535426045328441,0.22502904693400624,-0.3255668155362339,0.48283082077051925,1029
60,2.0,0.0,4.0,5,Monthly,0% (no cost),0.04223631742753882,0.188074127697617,0.22457271473004406,-0.4809121666462326,0.4901153212520593,404
60,1.5,0.5,3.0,5,Monthly,0% (no cost),0.034393758584263155,0.15316483665767397,0.22455388152264866,-0.26536953439377264,0.49277754849360295,612
126,1.0,0.5,4.0,5,Daily,0% (no cost),0.031087496988323308,0.14105302454385993,0.22039581986174825,-0.2873519948404327,0.4849246231155779,1272
60,2.0,0.0,3.0,3,Daily,0% (no cost),0.03246907525570132,0.14876193901555002,0.21826197931116872,-0.3138117623384513,0.48940505297473513,1254
126,1.0,0.5,4.0,10,Daily,0% (no cost),0.030923233219339638,0.14174977119056578,0.21815367290975737,-0.2850772334336279,0.4849246231155779,1268
20,2.0,0.0,3.0,5,Monthly,0% (no cost),0.05260411613133799,0.24274918707013127,0.21670151305652133,-0.26878250994129593,0.5178066704352742,351
126,1.0,0.5,3.0,10,Monthly,0% (no cost),0.02807745926815673,0.12987485694789372,0.21618856742549877,-0.23092778139580983,0.48688663282571915,700
60,1.0,0.5,3.0,3,Daily,0% (no cost),0.030327956870407517,0.14093806123983452,0.21518642021617132,-0.3143217237335225,0.4861450692746536,1862
126,2.0,0.5,4.0,5,2x/Month,0% (no cost),0.03798307186494376,0.1806507055287569,0.21025698047383173,-0.3099020608262971,0.47833403449726547,494
126,1.5,0.5,3.0,10,Monthly,0% (no cost),0.03022234381973278,0.1438829167311634,0.21004817323936667,-0.2927131497688664,0.48307952622673433,554
60,1.5,0.0,4.0,10,2x/Month,0% (no cost),0.03214871009158478,0.15520669861590847,0.20713481040624093,-0.28630228730564433,0.48715858132898493,902
126,1.5,0.5,4.0,3,2x/Month,0% (no cost),0.03255931126300887,0.15740180379876756,0.20685475310457535,-0.2693345095233082,0.48338241480858224,618
60,1.5,0.0,4.0,3,2x/Month,0% (no cost),0.031338226641806105,0.15250964367886358,0.2054835739292288,-0.31997750001709657,0.48715858132898493,811
20,1.0,0.0,3.0,3,Monthly,0% (no cost),0.04327353016280568,0.21118746527314072,0.2049057698895035,-0.5153271531070172,0.5117903930131005,624
60,1.0,0.5,3.0,10,Daily,0% (no cost),0.02926047655350234,0.14337020443889625,0.2040903594161577,-0.346659731305371,0.4837000814995925,1816
20,1.5,0.0,4.0,3,Monthly,0% (no cost),0.044557708341587295,0.21852100820915785,0.2039058336164127,-0.42233896702185925,0.5075555555555555,514
60,2.5,0.0,4.0,5,2x/Month,0% (no cost),0.03917274230349068,0.19286209933049536,0.20311270301150708,-0.4464430434440869,0.484228473998295,372
20,2.0,0.0,4.0,10,Monthly,0% (no cost),0.048489384608058524,0.2430152539503197,0.19953226729533344,-0.42748579355788796,0.5067604110329909,375
126,2.5,0.5,4.0,10,2x/Month,0.1% (realistic),0.04218748619973269,0.2129134888368227,0.19814379272167795,-0.37414370568423116,0.4765921552087727,295
60,2.0,0.5,3.0,5,Monthly,0% (no cost),0.03356090485114665,0.16981184414522288,0.1976358305280838,-0.3223572777221928,0.49139414802065406,416
60,2.0,0.5,3.0,3,Monthly,0% (no cost),0.03401588581969552,0.17484751687692593,0.19454600458317683,-0.3393013399974466,0.5052083333333334,376
126,1.0,0.5,3.0,10,2x/Month,0% (no cost),0.02656815442627933,0.1370524909336302,0.19385386026398727,-0.24370458388187677,0.48270042194092827,920
126,1.0,0.5,3.0,3,Monthly,0% (no cost),0.02659358346950137,0.13734851665209613,0.19362119167885103,-0.2808790359942135,0.4944961896697714,508
126,1.5,0.5,4.0,10,Monthly,0% (no cost),0.03556248089484433,0.1847243427372447,0.19251648357698617,-0.3270468277535855,0.48428990364474234,487
20,1.0,0.0,4.0,10,Monthly,0% (no cost),0.03627460849633649,0.18917599281142922,0.1917505913791876,-0.43657899402068656,0.49712643678160917,996
20,1.0,0.5,3.0,5,Daily,0% (no cost),0.02730181691121697,0.14353666408855004,0.19020796591994119,-0.37086465348153674,0.5096230954290297,2331
126,1.5,0.5,3.0,5,2x/Month,0% (no cost),0.02702190351558551,0.14278832244659403,0.18924449179443437,-0.28272894970680396,0.4851694915254237,749
60,1.0,0.0,3.0,10,2x/Month,0% (no cost),0.028408706577451995,0.15029004077038638,0.1890258757787877,-0.24359512769465386,0.4908275580921321,1185
126,2.5,0.0,3.0,5,2x/Month,0% (no cost),0.03815383156184488,0.20203049850557192,0.1888518409055582,-0.4725434427856299,0.4728334081724293,357
60,1.5,0.0,4.0,5,2x/Month,0% (no cost),0.02873108715931097,0.1522530087573798,0.1887062028777041,-0.2964715428104785,0.48226661231145534,868
126,2.5,0.0,4.0,5,2x/Month,0.1% (realistic),0.041978110869573024,0.22410392239295915,0.1873153777110859,-0.43541870462621046,0.4782233721431652,298
20,1.0,0.0,4.0,3,Monthly,0% (no cost),0.03860298117603814,0.20752215461288434,0.18601860243812932,-0.4796925312662167,0.5049250535331906,620
252,1.0,0.5,4.0,3,Monthly,0% (no cost),0.026362452406122498,0.14263399533281432,0.18482587089150662,-0.270305820751336,0.4727996461742592,374
20,2.0,0.5,4.0,3,Monthly,0% (no cost),0.04608524256943323,0.24961916342199714,0.18462221384631108,-0.3595770245692571,0.5087051142546246,326
20,1.0,0.5,4.0,3,Daily,0% (no cost),0.02639862390848071,0.14333277791949314,0.18417715955598263,-0.3647373231140322,0.5088211708099438,2349
126,2.5,0.0,4.0,10,Daily,0% (no cost),0.03090144084491834,0.16784603256709052,0.18410587591676664,-0.40362350007741177,0.48216533780948384,528
126,2.0,0.5,4.0,10,Monthly,0% (no cost),0.037440887189310795,0.20370103971791925,0.18380312266033652,-0.3270468277535854,0.48177628822790114,332
126,2.5,0.5,3.0,3,2x/Month,0.1% (realistic),0.040304741888000026,0.21940644862451664,0.18369898487795105,-0.4418216012535301,0.47426308842938847,340
126,2.0,0.5,3.0,10,Daily,0% (no cost),0.0294952655823305,0.16065695391996498,0.1835915897983741,-0.31303845281639253,0.4836683417085427,805
126,1.0,0.0,3.0,3,Daily,0% (no cost),0.024927272587541873,0.136949258265742,0.18201831030856672,-0.3012833539090487,0.48450586264656614,1171
126,2.5,0.0,3.0,10,2x/Month,0% (no cost),0.036778575137947626,0.20206094145111414,0.18201724130264776,-0.47254344278562976,0.47238437359676694,359
20,1.0,0.5,3.0,3,Daily,0% (no cost),0.025911155380112613,0.14288562241891944,0.1813419358887275,-0.36923473866792633,0.508019246190858,2354
20,1.0,0.5,4.0,5,Daily,0% (no cost),0.025658193335228296,0.14351075871735872,0.1787893365246681,-0.369620740978602,0.5088211708099438,2331
126,1.0,0.5,3.0,5,Monthly,0% (no cost),0.023624071245128834,0.1326849205918975,0.17804639095191543,-0.27542536799106754,0.48560541913632516,615
126,2.0,0.5,4.0,5,Daily,0% (no cost),0.027721865760781953,0.1560248718443188,0.1776759399516941,-0.305434613124966,0.4836683417085427,804
126,1.5,0.0,4.0,3,Daily,0% (no cost),0.02531503228134161,0.14310899064797156,0.17689337453027748,-0.2824223714699359,0.4794807370184255,933
60,2.5,0.5,4.0,10,Monthly,0.1% (realistic),0.04588725166895771,0.2596074785930295,0.1767562780457966,-0.4092649085876088,0.5067437379576107,189
126,2.5,0.0,4.0,3,Daily,0% (no cost),0.02959937079976102,0.16815673133900574,0.17602251520986323,-0.41479121708263356,0.48468317247167436,526
126,2.5,0.0,3.0,10,Daily,0% (no cost),0.029953131016304098,0.1703397195636781,0.175843491424246,-0.41444049070067,0.4825849769198489,527
60,1.0,0.0,3.0,5,Daily,0% (no cost),0.02470349159054566,0.14081372209125628,0.1754338371549913,-0.3023656145538036,0.4837000814995925,1709
126,1.5,0.5,3.0,10,2x/Month,0% (no cost),0.024155029228731126,0.13803553434955343,0.1749913842298193,-0.27053562388490704,0.4830651989839119,770
60,2.5,0.5,4.0,3,Monthly,0.1% (realistic),0.0494533272841702,0.2828218716307468,0.1748567994371264,-0.5006263873222065,0.51001001001001,183
20,1.0,0.0,3.0,10,Monthly,0% (no cost),0.032851185800248164,0.1889582017235601,0.17385424660374582,-0.5103259089848232,0.5026826248452332,1009
252,1.0,0.5,3.0,3,Daily,0% (no cost),0.026353959933119148,0.1519129779575856,0.173480635344251,-0.3073989511496371,0.47789566755083995,875
126,2.5,0.0,4.0,3,2x/Month,0.1% (realistic),0.03371200935885997,0.19500317149488455,0.17287928755427615,-0.42471434648247197,0.480684811237928,292
126,2.0,0.5,4.0,3,Monthly,0% (no cost),0.030088893990185796,0.17491860854374353,0.17201654095402427,-0.33033600694760445,0.4805907172995781,310
60,1.0,0.0,4.0,3,2x/Month,0% (no cost),0.02457023378927873,0.14288157658658696,0.1719622247756277,-0.314810651290362,0.4867509172441908,926
60,1.0,0.0,4.0,5,2x/Month,0% (no cost),0.024900240691670683,0.14562535303457053,0.17098836275960494,-0.33147833765139645,0.4944965348552792,1032
126,2.0,0.5,4.0,10,Daily,0% (no cost),0.02675963758999725,0.15686711928103805,0.1705879327206586,-0.31290590357614856,0.4836683417085427,803
126,1.0,0.0,3.0,10,Daily,0% (no cost),0.02423096382232929,0.14231237676543862,0.1702660328852994,-0.30157240449353484,0.48283082077051925,1150
126,1.0,0.5,4.0,10,Monthly,0% (no cost),0.029651756469656912,0.17509964964665264,0.16934218046405874,-0.3359711331888682,0.48596564725596986,621
126,2.5,0.0,4.0,5,Daily,0% (no cost),0.02889549960066292,0.17066497305471443,0.16931124813408052,-0.41872823525091596,0.4825849769198489,528
126,2.0,0.5,4.0,3,Daily,0% (no cost),0.026558050801623673,0.15694182923812455,0.169222258530756,-0.2976642724001961,0.4836683417085427,801
20,1.5,0.0,4.0,10,Monthly,0% (no cost),0.03562206218775002,0.21113664252391337,0.16871567986459507,-0.3439735186983396,0.5002167316861725,692
126,1.5,0.0,3.0,10,Daily,0% (no cost),0.025248543251084117,0.1496697665418022,0.16869501325795344,-0.31871528907303726,0.47906197654941374,928
60,1.0,0.0,3.0,5,2x/Month,0% (no cost),0.024040657230457396,0.14295627116844542,0.1681679092072168,-0.2722685873974625,0.49164288626172037,1108
60,2.0,0.0,4.0,10,2x/Month,0% (no cost),0.029059962810463916,0.17306702387277711,0.16791161112140066,-0.3256668529901179,0.4802282918874847,673
60,2.0,0.5,3.0,10,Monthly,0% (no cost),0.02960843359675898,0.1763884578317417,0.16785924635161042,-0.3834465594344991,0.4984959174903309,434
126,1.0,0.0,4.0,3,Daily,0% (no cost),0.02257031923042386,0.13463782075239644,0.1676372887223973,-0.2781643653189185,0.48283082077051925,1162
60,2.5,0.0,4.0,3,2x/Month,0% (no cost),0.03250143911694589,0.19513930248528596,0.1665550645257461,-0.47416192179249717,0.48678601875532823,362
60,1.5,0.0,4.0,3,Daily,0% (no cost),0.024761182382456257,0.1487110553623853,0.16650532350884859,-0.32161887623672003,0.48940505297473513,1500
126,1.5,0.5,4.0,10,2x/Month,0% (no cost),0.029914033306999512,0.1808883163484843,0.16537294343195522,-0.3135097961986163,0.4838438942509442,648
60,1.5,0.0,3.0,5,Daily,0% (no cost),0.02440648393720698,0.14805844213883418,0.1648435819304451,-0.320845784132748,0.4906275468622657,1502
126,2.0,0.5,4.0,5,Monthly,0% (no cost),0.028732790142097696,0.17566747974008237,0.16356351320466792,-0.34021209348446146,0.47932489451476795,327
126,1.5,0.0,4.0,5,2x/Month,0% (no cost),0.026698876791163086,0.16406787769318099,0.1627306768793094,-0.3302949068179212,0.47833403449726547,610
60,1.5,0.0,4.0,5,Daily,0% (no cost),0.02415094458751008,0.14844999178880502,0.1626874093861106,-0.3261771033903541,0.48859005704971475,1489
126,1.0,0.0,3.0,5,Daily,0% (no cost),0.02277978581933072,0.1400741620266453,0.16262660786075228,-0.33101656818206304,0.483249581239531,1159
252,2.5,0.5,3.0,3,Daily,0% (no cost),0.031712931132439344,0.195573714547978,0.16215334052296454,-0.4465808475493258,0.47789566755083995,315
126,2.0,0.0,4.0,5,2x/Month,0% (no cost),0.0292123319242038,0.18047057135057598,0.1618675649198058,-0.32335238357063856,0.4724442574673959,478
126,1.5,0.0,3.0,5,Daily,0% (no cost),0.023802549896517443,0.14742478233710996,0.16145555393861236,-0.34436396177287043,0.4807370184254606,937
60,1.0,0.0,4.0,5,Daily,0% (no cost),0.02285739176186382,0.14176154987890988,0.16123830320272448,-0.3160900985881384,0.4832925835370823,1694
126,1.0,0.0,4.0,10,2x/Month,0% (no cost),0.023319553743858468,0.1449123961056712,0.1609217318224017,-0.26868360725963236,0.4838438942509442,741
60,1.5,0.0,4.0,10,Daily,0% (no cost),0.023889667592056053,0.1488350098499111,0.16051107609793544,-0.3253326021836175,0.48940505297473513,1483
126,2.5,0.5,4.0,10,Monthly,0% (no cost),0.031109212992476258,0.1942322249976442,0.16016504466678264,-0.47574799815104396,0.5004725897920604,186
60,1.0,0.0,4.0,10,2x/Month,0% (no cost),0.02351293155438246,0.14879587089005242,0.15802139813245578,-0.3017365988885491,0.49286587851610275,1076
126,1.5,0.0,4.0,5,Daily,0% (no cost),0.022605466742968615,0.14442523523963355,0.1565202002645945,-0.3125078080175332,0.4798994974874372,925
60,1.0,0.0,4.0,10,Daily,0% (no cost),0.022120195077663475,0.14164570589044906,0.1561656595136853,-0.31483490741881215,0.48247758761206194,1689
252,1.5,0.5,3.0,3,Daily,0% (no cost),0.02653332055540679,0.17077013564099502,0.15537447725161382,-0.4154238723682683,0.46905393457117595,642
60,2.0,0.0,3.0,10,2x/Month,0% (no cost),0.0277903325025097,0.1793624710365316,0.15493950513677698,-0.28614139924934057,0.48381810733306024,742
126,2.5,0.0,3.0,5,Daily,0% (no cost),0.02641975792118211,0.1707138629321726,0.15476047151296146,-0.46068280396046646,0.48468317247167436,530
20,2.0,0.0,4.0,3,Monthly,0% (no cost),0.03918046253450082,0.25397004325535366,0.15427198433441577,-0.438842201146155,0.5142231947483589,321
126,2.0,0.5,3.0,5,Daily,0% (no cost),0.024822935508167013,0.16125599156914175,0.15393496555769018,-0.35512666237041335,0.4836683417085427,805
126,2.5,0.5,4.0,3,Monthly,0% (no cost),0.0294288138233965,0.19218701937782362,0.15312591827828867,-0.4702314786154286,0.5004725897920604,179
20,1.5,0.5,4.0,5,Monthly,0% (no cost),0.034164165787994,0.2251250614568515,0.151756386281063,-0.4693630706496199,0.5068553737284387,616
20,2.0,0.0,4.0,5,Monthly,0% (no cost),0.037149600466724525,0.24630089352070503,0.15083014899254346,-0.4192708338044606,0.5155144256940664,349
60,1.5,0.0,3.0,5,Monthly,0% (no cost),0.0222831095847205,0.14775740560310038,0.1508087496106722,-0.29242179159650894,0.4832575444398512,619
126,1.0,0.0,4.0,5,Daily,0% (no cost),0.020666060389620596,0.13707163118796695,0.15076832609718588,-0.3022912921534351,0.483249581239531,1149
126,1.5,0.0,4.0,10,Daily,0% (no cost),0.02186404200482124,0.14558267246408393,0.15018299660775375,-0.31974090411410616,0.4798994974874372,922
126,1.5,0.0,3.0,3,Daily,0% (no cost),0.022104023319990833,0.14719578698195163,0.15016749985311137,-0.3284674689824839,0.48115577889447236,938
252,2.5,0.5,3.0,5,Daily,0% (no cost),0.02843452169576511,0.18995724441522482,0.14968906178492722,-0.43074447959088513,0.47833775419982316,310
20,1.5,0.0,3.0,5,Monthly,0% (no cost),0.0326206911360245,0.21848186925538218,0.14930617010555855,-0.4067406353029763,0.5059760956175299,623
20,1.0,0.5,3.0,10,Daily,0% (no cost),0.021438757022957056,0.14401478411201943,0.14886497351745004,-0.37388273331898314,0.5088211708099438,2321
60,1.0,0.0,4.0,3,Daily,0% (no cost),0.020958519229365015,0.14165312139015007,0.14795663536167145,-0.31230905065023584,0.4837000814995925,1706
252,2.5,0.5,4.0,5,Daily,0% (no cost),0.026158742678141764,0.17704695697305406,0.1477503094397891,-0.3994058341776622,0.4792219274977896,312
60,2.5,0.0,4.0,3,Monthly,0% (no cost),0.038053282609040465,0.2579087328962754,0.14754553745314458,-0.42769808383543906,0.5135520684736091,188
126,2.5,0.5,4.0,5,Monthly,0% (no cost),0.02864012588122952,0.194198333976766,0.1474787414224472,-0.48047808639413503,0.4995274102079395,184
126,1.0,0.0,4.0,10,Daily,0% (no cost),0.020318633956095976,0.13779803463877113,0.14745227687288862,-0.29959416270091266,0.483249581239531,1145
252,1.0,0.5,4.0,3,2x/Month,0% (no cost),0.019962365462571026,0.13622681067021472,0.1465377143042496,-0.252595840310434,0.47492232578783844,528
252,1.5,0.5,3.0,5,Daily,0% (no cost),0.023680935275100703,0.16302355559414797,0.14526081944903166,-0.38917418378360724,0.46905393457117595,639
20,1.0,0.5,4.0,10,Daily,0% (no cost),0.02088311747123153,0.14404464246043733,0.14497670385045522,-0.3740052341253052,0.5088211708099438,2316
60,2.5,0.5,4.0,5,Monthly,0.1% (realistic),0.03788297158587746,0.26202288413914776,0.1445788664999185,-0.430803977766978,0.5072254335260116,188
252,2.5,0.5,4.0,3,Daily,0% (no cost),0.026026443034173886,0.18068332790979502,0.1440445188565899,-0.40713416604183095,0.47833775419982316,307
20,1.0,0.0,4.0,5,Monthly,0% (no cost),0.028230569247895947,0.19768566501108625,0.14280534325193872,-0.48150176843725057,0.5027049521431544,799
126,2.5,0.0,3.0,3,Daily,0% (no cost),0.02412190365458253,0.17038441410388994,0.14157341668513457,-0.4503747992051491,0.48468317247167436,523
20,2.5,0.0,4.0,10,2x/Month,0.1% (realistic),0.032230206081479695,0.2284930627326994,0.1410555125657531,-0.39502480547551755,0.5028490028490028,231
20,2.5,0.0,3.0,10,2x/Month,0.1% (realistic),0.032899100604567855,0.2340199942876366,0.14058243486721567,-0.37548544955536545,0.5069337442218799,229
20,2.5,0.0,3.0,3,2x/Month,0.1% (realistic),0.032591105477347844,0.23389475822509165,0.13934089726792154,-0.3754854495553648,0.5069337442218799,225
126,2.0,0.5,4.0,10,2x/Month,0% (no cost),0.026195073624244773,0.1896303881824858,0.13813753099021575,-0.30428361859812403,0.47880822492656316,498
252,1.5,0.5,4.0,3,2x/Month,0% (no cost),0.02099641975989735,0.15204982981091195,0.13808907110260066,-0.3140582093705333,0.4669329782512206,433
20,2.5,0.0,4.0,3,2x/Month,0.1% (realistic),0.031526809465022405,0.2287676704063361,0.1378114722636491,-0.3950248054755181,0.5014285714285714,226
20,2.0,0.5,3.0,10,Monthly,0% (no cost),0.03338362551806126,0.24391987302853899,0.1368630817307589,-0.4822808489491076,0.5055991041433371,372
60,1.0,0.0,3.0,3,Daily,0% (no cost),0.018626635404346573,0.13740698911275936,0.13555813663205388,-0.2873642387770434,0.4841075794621027,1725
60,1.5,0.0,3.0,10,Daily,0% (no cost),0.019973467527487933,0.14751275896426824,0.13540162673200407,-0.3492145237526315,0.48940505297473513,1491
60,1.5,0.0,3.0,3,Daily,0% (no cost),0.019612334950818325,0.14509101638576172,0.13517263466315446,-0.31215113319648435,0.48859005704971475,1514
20,1.5,0.5,3.0,5,Monthly,0% (no cost),0.029802555934164948,0.22194652733929754,0.13427809072500027,-0.47852319199253,0.5067385444743935,618
60,1.0,0.0,3.0,10,Daily,0% (no cost),0.01870454413593991,0.1400448567849476,0.13356109296225382,-0.33609105338790035,0.48247758761206194,1695
252,2.5,0.5,4.0,10,Daily,0% (no cost),0.022734495921052335,0.17068722817478904,0.13319389015897254,-0.3901642083378186,0.4792219274977896,310
20,1.5,0.0,4.0,3,Daily,0% (no cost),0.019841704841212185,0.14926358445123306,0.1329306469100292,-0.38237574260006313,0.49358460304731355,2177
20,1.5,0.0,3.0,5,Daily,0% (no cost),0.019774725075324042,0.1493549742901563,0.13240084683692627,-0.3773998183645224,0.49438652766639934,2170
126,2.5,0.0,4.0,10,2x/Month,0.1% (realistic),0.02797348128608573,0.21608122018658923,0.12945817902143567,-0.4480183740642767,0.4782233721431652,299
20,1.0,0.0,3.0,5,Monthly,0% (no cost),0.02587488655265642,0.1998707042107959,0.12945812471530185,-0.5303398519468057,0.5044025157232704,805
126,2.0,0.5,3.0,3,2x/Month,0% (no cost),0.019887894087973795,0.1555790195548967,0.12783146561067169,-0.32363405370337683,0.48898305084745763,565
20,2.5,0.0,4.0,5,2x/Month,0.1% (realistic),0.02921373351164536,0.22868036471581607,0.12774919940306037,-0.39502480547551755,0.5028490028490028,229
20,1.5,0.0,4.0,5,Daily,0% (no cost),0.019130628245783644,0.14978740603074905,0.12771853624233548,-0.3776799029997566,0.49238171611868486,2166
252,2.5,0.5,3.0,10,Daily,0% (no cost),0.022068233733073424,0.1738846492637381,0.1269130646466763,-0.40023887832264604,0.47877984084880637,309
20,2.5,0.0,3.0,5,2x/Month,0.1% (realistic),0.029636290521326398,0.23421783493747692,0.12653302225783802,-0.37548544955536545,0.5069337442218799,227
126,1.0,0.0,4.0,3,2x/Month,0% (no cost),0.017198068746052602,0.13676564704476799,0.12574845451082534,-0.2643634510434998,0.48342425514057913,698
